Date,Open,High,Low,Close,Volume
2017-02-07,17.2127,17.3333,17.0947,17.1653,60890145
2017-02-06,16.7333,17.188,16.7087,17.1847,52823175
2017-02-03,16.794,16.812,16.6453,16.7553,32800845
2017-02-02,16.556,16.828,16.514,16.7693,36269835
2017-02-01,16.87,16.88,16.6033,16.616,58836225
2017-01-31,16.616,17.0593,16.5133,16.7953,60792855
2017-01-30,16.8353,17.0193,16.4733,16.708,54935715
2017-01-27,16.7587,16.8667,16.568,16.864,45627225
2017-01-26,16.9527,17.0493,16.7167,16.834,46040775
2017-01-25,17.154,17.2307,16.7867,16.9647,76732485
2017-01-24,16.6667,16.9867,16.6433,16.974,71708985
2017-01-23,16.39,16.726,16.3667,16.5947,89007630
2017-01-20,16.364,16.4,16.2007,16.3153,56689500
2017-01-19,16.4833,16.5787,16.05,16.2507,113824620
2017-01-18,15.7767,15.9807,15.7053,15.8907,55760505
2017-01-17,15.78,15.9973,15.6247,15.7053,68991465
2017-01-13,15.3333,15.8567,15.306,15.85,89985540
2017-01-12,15.2707,15.38,15.0387,15.306,55739910
2017-01-11,15.2713,15.332,15.112,15.3153,51295635
2017-01-10,15.4667,15.4667,15.126,15.3247,53947335
2017-01-09,15.2647,15.4613,15.2,15.4187,58693575
2017-01-06,15.1287,15.354,15.03,15.2673,81965850
2017-01-05,15.0947,15.1653,14.7967,15.1167,87832155
2017-01-04,14.3167,15.2,14.2873,15.1327,166881135
2017-01-03,14.324,14.6887,14.064,14.466,82936545
